datetime,open,high,low,close,volume
2020-12-01 22:00:00,595.55,601.83,583.3,585.98,333079.869
2020-12-02 00:00:00,585.92,598.0,574.73,594.89,369563.444
2020-12-02 02:00:00,594.9,595.34,583.03,586.14,263346.877
2020-12-02 04:00:00,586.15,589.79,577.5,586.81,304844.705
2020-12-02 06:00:00,586.81,599.37,585.43,598.28,238815.609
2020-12-02 08:00:00,598.28,605.88,594.77,595.53,355393.474
2020-12-02 10:00:00,595.53,602.45,593.12,598.93,265134.104
2020-12-02 12:00:00,598.94,599.4,588.4,593.49,381626.897
2020-12-02 14:00:00,593.5,597.97,585.36,590.0,387756.432
2020-12-02 16:00:00,590.0,592.1,583.5,589.62,301005.337
2020-12-02 18:00:00,589.63,598.86,588.32,596.94,266518.35
2020-12-02 20:00:00,596.87,600.0,595.01,598.34,161863.94
2020-12-02 22:00:00,598.33,601.96,596.0,596.96,164225.737
2020-12-03 00:00:00,596.96,600.56,589.21,592.23,194187.003
2020-12-03 02:00:00,592.22,598.25,590.84,595.68,115894.648
2020-12-03 04:00:00,595.68,598.0,586.55,588.79,166047.058
2020-12-03 06:00:00,588.79,600.18,585.95,599.15,240831.306
2020-12-03 08:00:00,599.07,610.07,595.9,607.51,431906.163
2020-12-03 10:00:00,607.5,617.0,605.18,614.79,328277.775
2020-12-03 12:00:00,614.8,616.0,606.0,609.91,259687.659
2020-12-03 14:00:00,609.91,620.09,609.18,619.69,248117.467
2020-12-03 16:00:00,619.69,624.7,608.16,613.11,472480.065
2020-12-03 18:00:00,613.11,616.91,610.96,614.24,114269.546
2020-12-03 20:00:00,614.24,616.91,610.94,615.7,106706.305
2020-12-03 22:00:00,615.69,619.38,614.44,616.2,113348.907
2020-12-04 00:00:00,616.21,620.99,611.29,611.79,178707.435
2020-12-04 02:00:00,611.76,613.75,601.73,602.9,263858.231
2020-12-04 04:00:00,602.84,608.0,600.0,603.93,164540.559
2020-12-04 06:00:00,604.03,608.91,603.26,604.67,143194.11
2020-12-04 08:00:00,604.69,613.54,604.25,609.1,214968.325
2020-12-04 10:00:00,609.1,609.43,582.38,585.44,685069.897
2020-12-04 12:00:00,585.47,593.03,581.14,591.15,361463.76
2020-12-04 14:00:00,591.14,595.59,586.55,587.06,241090.645
2020-12-04 16:00:00,587.05,591.49,582.0,589.95,281267.976
2020-12-04 18:00:00,589.94,593.91,588.01,591.34,106867.253
2020-12-04 20:00:00,591.43,591.68,576.3,581.59,221314.605
2020-12-04 22:00:00,581.61,583.03,564.91,567.68,388852.455
2020-12-05 00:00:00,567.69,574.8,561.06,567.8,313894.98
2020-12-05 02:00:00,567.8,579.53,567.7,576.35,186361.452
2020-12-05 04:00:00,576.35,587.44,575.7,584.77,188321.015
2020-12-05 06:00:00,584.78,589.49,583.53,585.46,146385.307
2020-12-05 08:00:00,585.46,598.2,585.46,593.76,276060.277
2020-12-05 10:00:00,593.76,595.35,587.81,590.22,172414.769
2020-12-05 12:00:00,590.13,592.84,584.54,586.79,171041.456
2020-12-05 14:00:00,586.8,594.9,586.74,592.52,176814.392
2020-12-05 16:00:00,592.52,596.6,589.22,594.87,171733.286
2020-12-05 18:00:00,594.87,596.42,592.06,594.95,119478.034
2020-12-05 20:00:00,594.95,595.78,590.53,592.02,106508.88
2020-12-05 22:00:00,592.06,597.57,590.51,596.97,78801.442
2020-12-06 00:00:00,596.98,607.93,596.77,604.12,262992.23
2020-12-06 02:00:00,604.12,604.2,595.12,597.49,158684.407
2020-12-06 04:00:00,597.48,600.32,595.0,596.82,106128.579
2020-12-06 06:00:00,596.81,601.8,595.18,600.55,101261.17
2020-12-06 08:00:00,600.55,601.89,586.26,590.98,248042.531
2020-12-06 10:00:00,590.99,593.91,588.75,593.35,124582.696
2020-12-06 12:00:00,593.39,593.4,583.2,587.61,173347.648
2020-12-06 14:00:00,587.63,597.0,586.93,594.79,213473.764
2020-12-06 16:00:00,594.8,598.67,591.7,595.32,186626.411
2020-12-06 18:00:00,595.32,597.0,592.29,595.84,74323.239
2020-12-06 20:00:00,595.83,599.69,593.12,599.24,99517.773
2020-12-06 22:00:00,599.23,604.24,590.0,601.86,281769.145
2020-12-07 00:00:00,601.86,603.63,591.41,594.73,205543.471
2020-12-07 02:00:00,594.73,595.9,592.0,595.0,112929.876
2020-12-07 04:00:00,595.0,598.78,593.0,596.68,86951.539
2020-12-07 06:00:00,596.68,601.75,596.6,601.04,123362.789
2020-12-07 08:00:00,601.04,601.35,593.5,595.9,157206.622
2020-12-07 10:00:00,595.9,596.07,590.32,590.89,142454.033
2020-12-07 12:00:00,590.88,598.0,590.42,595.91,145955.09
2020-12-07 14:00:00,595.93,597.52,592.22,594.76,141610.581
2020-12-07 16:00:00,594.8,596.06,592.5,593.09,102484.89
2020-12-07 18:00:00,593.12,593.8,584.67,587.83,242067.578
2020-12-07 20:00:00,587.83,589.9,585.0,589.06,108701.437
2020-12-07 22:00:00,589.06,593.86,588.72,591.84,96192.183
2020-12-08 00:00:00,591.84,591.89,588.06,590.01,93895.446
2020-12-08 02:00:00,590.0,590.7,587.0,589.03,71335.802
2020-12-08 04:00:00,589.03,595.72,588.64,595.31,79028.513
2020-12-08 06:00:00,595.31,595.75,588.52,588.66,141360.532
2020-12-08 08:00:00,588.66,589.5,571.39,574.09,549121.404
2020-12-08 10:00:00,574.09,578.39,571.13,574.03,325675.129
2020-12-08 12:00:00,574.05,579.57,569.04,578.78,434634.581
2020-12-08 14:00:00,578.78,581.52,573.62,574.54,216567.447
2020-12-08 16:00:00,574.53,578.42,570.7,577.37,253453.315
2020-12-08 18:00:00,577.37,577.54,571.1,571.63,126500.73
2020-12-08 20:00:00,571.62,573.91,559.41,566.8,442490.54
2020-12-08 22:00:00,566.81,570.84,548.0,555.17,499694.687
2020-12-09 00:00:00,555.08,557.14,541.35,547.61,419975.679
2020-12-09 02:00:00,547.7,552.9,545.44,552.3,172290.247
2020-12-09 04:00:00,552.34,552.9,544.92,548.82,194360.924
2020-12-09 06:00:00,548.83,551.79,537.0,538.66,306722.98
2020-12-09 08:00:00,538.65,550.0,531.0,548.8,560388.497
2020-12-09 10:00:00,548.8,565.67,546.48,561.82,429324.203
2020-12-09 12:00:00,561.77,573.0,560.21,572.32,311082.615
2020-12-09 14:00:00,572.31,577.0,563.02,568.19,345934.496
2020-12-09 16:00:00,568.17,575.0,562.27,569.14,257251.355
2020-12-09 18:00:00,569.14,573.3,564.75,568.68,134665.489
2020-12-09 20:00:00,568.67,578.62,566.7,576.08,199431.642
2020-12-09 22:00:00,576.07,577.8,572.4,573.27,129171.483
2020-12-10 00:00:00,573.28,575.67,565.14,569.93,178670.949
2020-12-10 02:00:00,569.91,572.55,565.67,567.74,110691.199
2020-12-10 04:00:00,567.74,571.88,561.76,564.18,153543.492
2020-12-10 06:00:00,564.19,566.19,559.69,563.64,127319.605
2020-12-10 08:00:00,563.64,569.27,557.59,558.12,178923.778
2020-12-10 10:00:00,558.17,560.94,552.41,555.32,246429.033
2020-12-10 12:00:00,555.31,561.63,551.05,561.43,266775.654
2020-12-10 14:00:00,561.44,563.26,548.52,557.81,381596.599
2020-12-10 16:00:00,557.81,561.92,555.19,559.23,234894.889
2020-12-10 18:00:00,559.28,566.25,558.61,565.93,137470.578
2020-12-10 20:00:00,565.97,569.0,562.6,564.22,145469.784
2020-12-10 22:00:00,564.22,565.43,558.08,559.71,131351.946
2020-12-11 00:00:00,559.69,561.37,541.8,546.43,504489.707
2020-12-11 02:00:00,546.41,548.98,540.51,547.61,235781.921
2020-12-11 04:00:00,547.6,549.33,542.26,545.07,152228.822
2020-12-11 06:00:00,545.07,546.73,533.11,541.56,308470.661
2020-12-11 08:00:00,541.59,548.53,538.5,541.68,286831.635
2020-12-11 10:00:00,541.67,546.49,536.3,539.1,291152.938
2020-12-11 12:00:00,539.1,550.77,537.13,549.76,291338.154
2020-12-11 14:00:00,549.76,554.87,548.23,554.22,246648.903
2020-12-11 16:00:00,554.23,554.48,543.2,545.22,219261.883
2020-12-11 18:00:00,545.32,551.31,543.58,546.55,157502.585
2020-12-11 20:00:00,546.59,550.0,544.49,549.8,106754.848
2020-12-11 22:00:00,549.8,552.31,544.0,544.74,129139.503
2020-12-12 00:00:00,544.8,557.59,543.34,552.93,230866.995
2020-12-12 02:00:00,552.92,557.75,552.83,554.5,95767.604
2020-12-12 04:00:00,554.47,561.02,553.64,556.75,125581.624
2020-12-12 06:00:00,556.74,560.0,555.0,558.86,92475.229
2020-12-12 08:00:00,558.82,560.73,555.35,556.44,114531.752
2020-12-12 10:00:00,556.44,559.47,554.0,559.38,108248.97
2020-12-12 12:00:00,559.38,560.3,555.26,555.71,104538.429
2020-12-12 14:00:00,555.72,557.19,551.39,554.38,168546.504
2020-12-12 16:00:00,554.38,557.25,551.66,556.36,135070.048
2020-12-12 18:00:00,556.33,569.87,556.33,568.88,295612.079
2020-12-12 20:00:00,568.87,572.76,566.3,570.03,155036.467
2020-12-12 22:00:00,570.03,574.0,567.0,568.34,138271.172
2020-12-13 00:00:00,568.3,569.86,563.91,566.1,107846.705
2020-12-13 02:00:00,566.11,567.91,563.11,565.5,91781.951
2020-12-13 04:00:00,565.51,571.99,564.2,569.25,129938.53
2020-12-13 06:00:00,569.26,580.0,569.14,579.23,265323.423
2020-12-13 08:00:00,579.3,585.58,577.45,583.63,294566.502
2020-12-13 10:00:00,583.62,587.0,581.36,585.87,211083.468
2020-12-13 12:00:00,585.79,590.0,583.35,586.03,258986.748
2020-12-13 14:00:00,586.03,587.02,580.2,585.66,207601.823
2020-12-13 16:00:00,585.66,595.47,585.52,594.74,309950.286
2020-12-13 18:00:00,594.74,594.75,591.0,591.86,89371.321
2020-12-13 20:00:00,591.85,592.22,585.54,591.61,142760.363
2020-12-13 22:00:00,591.62,593.74,584.0,590.91,202361.16
2020-12-14 00:00:00,590.92,591.32,581.82,585.67,172654.176
2020-12-14 02:00:00,585.67,591.63,583.25,590.55,143685.818
2020-12-14 04:00:00,590.55,591.29,583.03,585.38,137757.048
2020-12-14 06:00:00,585.37,588.78,584.85,586.2,104735.585
2020-12-14 08:00:00,586.2,589.72,585.01,587.58,125292.196
2020-12-14 10:00:00,587.52,588.3,575.57,579.77,268039.039
2020-12-14 12:00:00,579.78,583.38,576.04,582.22,195228.18
2020-12-14 14:00:00,582.22,588.58,578.47,583.91,261853.924
2020-12-14 16:00:00,583.91,585.36,580.02,581.08,105994.724
2020-12-14 18:00:00,581.09,586.66,581.09,585.5,103751.755
2020-12-14 20:00:00,585.51,588.0,583.17,586.21,87680.694
2020-12-14 22:00:00,586.21,588.67,585.26,586.33,101742.366
2020-12-15 00:00:00,586.32,592.45,585.56,591.7,137886.028
2020-12-15 02:00:00,591.7,598.0,591.65,593.19,250500.323
2020-12-15 04:00:00,593.19,593.75,579.0,582.78,337034.108
2020-12-15 06:00:00,582.77,586.3,581.91,586.0,105728.93
2020-12-15 08:00:00,585.99,586.35,580.0,583.85,141866.235
2020-12-15 10:00:00,583.84,589.55,581.2,585.85,177599.994
2020-12-15 12:00:00,585.85,589.37,584.93,587.28,105274.018
2020-12-15 14:00:00,587.28,589.37,582.59,586.08,163237.974
2020-12-15 16:00:00,586.07,587.39,584.06,585.92,105830.629
2020-12-15 18:00:00,585.93,592.95,585.56,592.32,148900.206
2020-12-15 20:00:00,592.32,593.37,586.31,589.0,114835.305
2020-12-15 22:00:00,589.0,589.87,585.1,588.8,77442.539
2020-12-16 00:00:00,588.8,589.49,582.5,585.12,143871.749
2020-12-16 02:00:00,585.12,586.76,583.0,583.64,91906.031
2020-12-16 04:00:00,583.63,585.66,581.04,584.36,113701.621
2020-12-16 06:00:00,584.36,586.78,583.59,585.44,65100.069
2020-12-16 08:00:00,585.44,589.0,584.13,588.65,102170.022
2020-12-16 10:00:00,588.67,597.7,587.81,594.58,350708.338
2020-12-16 12:00:00,594.57,611.66,591.72,610.66,594703.5
2020-12-16 14:00:00,610.73,628.17,609.1,620.61,831508.221
2020-12-16 16:00:00,620.61,630.21,620.61,622.19,501551.635
2020-12-16 18:00:00,622.21,624.89,617.0,623.16,190520.262
2020-12-16 20:00:00,623.16,633.5,621.61,629.88,236733.051
2020-12-16 22:00:00,629.87,640.47,627.91,637.8,411750.921
2020-12-17 00:00:00,637.79,652.33,637.37,644.88,546205.787
2020-12-17 02:00:00,644.88,653.85,633.89,637.97,454942.881
2020-12-17 04:00:00,637.97,649.76,637.26,648.34,202558.407
2020-12-17 06:00:00,648.33,649.0,642.0,648.63,259538.214
2020-12-17 08:00:00,648.63,657.86,636.42,643.77,875636.246
2020-12-17 10:00:00,643.77,674.24,643.69,663.62,883750.233
2020-12-17 12:00:00,663.68,668.85,651.65,660.03,454887.843
2020-12-17 14:00:00,660.03,667.89,656.85,666.46,379267.354
2020-12-17 16:00:00,666.47,678.2,648.0,651.58,687187.07
2020-12-17 18:00:00,651.58,661.46,625.0,648.7,1038631.557
2020-12-17 20:00:00,648.7,654.48,626.25,641.19,571015.875
2020-12-17 22:00:00,641.19,649.96,636.66,643.12,271019.084
2020-12-18 00:00:00,643.09,651.39,630.1,646.6,355414.151
2020-12-18 02:00:00,646.59,655.11,642.32,644.34,278574.486
2020-12-18 04:00:00,644.28,648.0,640.64,646.86,158804.852
2020-12-18 06:00:00,646.87,649.61,642.05,646.32,128245.179
2020-12-18 08:00:00,646.33,663.46,643.08,663.03,303819.106
2020-12-18 10:00:00,663.02,665.85,645.67,651.56,448246.417
2020-12-18 12:00:00,651.57,656.04,638.0,638.91,289378.169
2020-12-18 14:00:00,639.0,642.87,632.65,638.31,380050.48
2020-12-18 16:00:00,638.3,649.0,635.01,647.41,251900.741
2020-12-18 18:00:00,647.41,648.67,640.58,645.55,104324.548
2020-12-18 20:00:00,645.6,654.56,644.08,651.44,155603.077
2020-12-18 22:00:00,651.45,656.06,646.23,654.51,140905.256
2020-12-19 00:00:00,654.44,656.65,646.25,649.88,147629.795
2020-12-19 02:00:00,649.88,660.8,649.13,655.82,169853.134
2020-12-19 04:00:00,655.82,658.89,652.11,653.08,118354.603
2020-12-19 06:00:00,653.12,654.26,647.29,649.12,146009.614
2020-12-19 08:00:00,649.16,655.12,646.0,653.54,128408.885
2020-12-19 10:00:00,653.54,658.0,649.6,651.9,126439.442
2020-12-19 12:00:00,651.91,661.3,651.79,657.19,212531.565
2020-12-19 14:00:00,657.19,662.0,649.26,655.9,451876.735
2020-12-19 16:00:00,655.96,671.95,654.1,664.02,622987.718
2020-12-19 18:00:00,664.02,664.62,656.2,659.39,179603.582
2020-12-19 20:00:00,659.38,669.8,659.14,667.26,172713.455
2020-12-19 22:00:00,667.26,667.26,655.44,658.81,158802.656
2020-12-20 00:00:00,658.82,658.86,642.0,648.42,341329.127
2020-12-20 02:00:00,648.48,649.8,643.03,646.7,132044.235
2020-12-20 04:00:00,646.71,651.85,641.13,648.62,159177.681
2020-12-20 06:00:00,648.62,658.0,647.66,657.71,123909.728
2020-12-20 08:00:00,657.66,662.99,653.77,657.61,218208.983
2020-12-20 10:00:00,657.67,658.56,651.0,653.37,181724.859
2020-12-20 12:00:00,653.36,653.99,643.01,649.01,207976.889
2020-12-20 14:00:00,649.01,655.0,646.8,654.86,159802.034
2020-12-20 16:00:00,654.87,656.07,647.03,648.46,135337.084
2020-12-20 18:00:00,648.44,651.46,646.0,650.79,109522.198
2020-12-20 20:00:00,650.78,659.0,628.0,632.53,579431.858
2020-12-20 22:00:00,632.66,641.83,620.93,638.27,410714.01
2020-12-21 00:00:00,638.25,646.49,633.88,643.12,189240.286
2020-12-21 02:00:00,643.12,648.54,638.96,645.95,168902.491
2020-12-21 04:00:00,645.95,648.76,641.01,642.58,142105.261
2020-12-21 06:00:00,642.58,647.38,637.0,647.13,144907.618
2020-12-21 08:00:00,647.2,648.88,622.0,627.02,496967.103
2020-12-21 10:00:00,627.02,629.7,603.0,607.06,828574.996
2020-12-21 12:00:00,607.0,613.26,595.54,612.71,569208.688
2020-12-21 14:00:00,612.72,620.0,607.0,614.51,258150.764
2020-12-21 16:00:00,614.5,619.88,603.33,604.82,356138.272
2020-12-21 18:00:00,604.83,614.28,602.0,611.84,206123.884
2020-12-21 20:00:00,611.98,619.0,608.6,618.8,123501.074
2020-12-21 22:00:00,618.8,618.98,607.4,608.18,137861.918
2020-12-22 00:00:00,608.24,614.32,602.24,605.19,259526.675
2020-12-22 02:00:00,605.24,613.47,605.01,610.59,114284.499
2020-12-22 04:00:00,610.59,616.0,605.0,607.18,167708.862
2020-12-22 06:00:00,607.18,608.99,592.5,596.19,366550.302
2020-12-22 08:00:00,596.2,605.79,588.41,605.46,424431.148
2020-12-22 10:00:00,605.47,613.3,600.58,612.05,259395.434
2020-12-22 12:00:00,612.06,619.45,608.91,618.31,274123.642
2020-12-22 14:00:00,618.31,634.67,615.37,627.11,469106.311
2020-12-22 16:00:00,627.09,634.42,622.33,628.38,352514.619
2020-12-22 18:00:00,628.43,630.99,624.04,626.7,156793.029
2020-12-22 20:00:00,626.7,628.66,622.0,623.29,181289.372
2020-12-22 22:00:00,623.29,638.7,619.0,637.2,260221.505
2020-12-23 00:00:00,637.2,639.54,626.25,628.16,266241.009
2020-12-23 02:00:00,628.17,629.94,621.38,623.87,202590.238
2020-12-23 04:00:00,623.84,625.45,609.63,615.73,357959.451
2020-12-23 06:00:00,615.75,618.85,608.4,616.29,237114.69
2020-12-23 08:00:00,616.3,621.42,608.91,613.51,277031.704
2020-12-23 10:00:00,613.51,616.0,592.41,602.25,617595.35
2020-12-23 12:00:00,602.26,623.81,598.51,608.44,645491.784
2020-12-23 14:00:00,608.49,615.45,603.12,605.88,287191.81
2020-12-23 16:00:00,605.88,612.46,595.31,609.98,363121.273
2020-12-23 18:00:00,610.03,613.58,608.59,610.59,119718.313
2020-12-23 20:00:00,610.6,613.3,596.15,597.7,245863.151
2020-12-23 22:00:00,597.7,600.74,546.81,585.34,974623.41
2020-12-24 00:00:00,585.49,586.8,565.2,586.17,522935.765
2020-12-24 02:00:00,586.22,586.9,571.03,575.31,263476.28
2020-12-24 04:00:00,575.33,582.99,570.29,579.88,207632.561
2020-12-24 06:00:00,579.87,583.29,570.02,580.47,232513.707
2020-12-24 08:00:00,580.5,585.46,578.08,585.21,206872.772
2020-12-24 10:00:00,585.21,585.73,573.58,582.46,208195.047
2020-12-24 12:00:00,582.47,598.0,577.5,597.1,334515.295
2020-12-24 14:00:00,597.1,599.79,586.88,592.37,278776.034
2020-12-24 16:00:00,592.46,595.0,585.26,594.13,235157.019
2020-12-24 18:00:00,594.13,597.4,591.83,594.36,121552.452
2020-12-24 20:00:00,594.34,610.9,592.11,605.6,281961.1
2020-12-24 22:00:00,605.6,615.42,604.41,612.31,261093.969
2020-12-25 00:00:00,612.31,616.29,608.04,611.9,180380.599
2020-12-25 02:00:00,611.89,612.91,604.5,606.18,126534.906
2020-12-25 04:00:00,606.19,610.73,605.02,609.59,102421.857
2020-12-25 06:00:00,609.6,616.44,607.76,613.04,179028.703
2020-12-25 08:00:00,613.06,625.65,613.0,623.7,313616.308
2020-12-25 10:00:00,623.7,634.96,619.0,629.81,403498.203
2020-12-25 12:00:00,629.78,632.57,625.6,628.76,207502.483
2020-12-25 14:00:00,628.76,630.1,612.71,613.86,378841.075
2020-12-25 16:00:00,613.83,624.53,608.24,615.91,319027.795
2020-12-25 18:00:00,615.91,622.28,613.76,619.64,150978.713
2020-12-25 20:00:00,619.64,622.36,616.18,619.17,100593.642
2020-12-25 22:00:00,619.18,628.66,618.06,627.18,160945.801
2020-12-26 00:00:00,627.17,630.0,621.57,628.02,183488.614
2020-12-26 02:00:00,628.01,637.72,625.46,634.45,209200.521
2020-12-26 04:00:00,634.44,635.15,626.33,626.79,143925.267
2020-12-26 06:00:00,626.8,630.0,622.0,625.16,131764.994
2020-12-26 08:00:00,625.17,632.36,620.01,623.15,212160.523
2020-12-26 10:00:00,623.22,624.66,615.1,622.76,204837.058
2020-12-26 12:00:00,622.76,627.99,620.07,623.39,191985.535
2020-12-26 14:00:00,623.39,634.43,621.13,628.77,347984.655
2020-12-26 16:00:00,628.79,651.4,627.86,644.12,579259.939
2020-12-26 18:00:00,644.14,647.75,640.0,645.85,173474.505
2020-12-26 20:00:00,645.85,654.32,642.33,648.2,342208.342
2020-12-26 22:00:00,648.2,648.96,628.65,637.9,402062.571
2020-12-27 00:00:00,637.89,645.25,635.4,642.03,239477.979
2020-12-27 02:00:00,642.05,653.9,640.69,644.04,263125.538
2020-12-27 04:00:00,644.21,648.14,642.49,646.47,107705.498
2020-12-27 06:00:00,646.48,657.59,646.46,650.94,295058.859
2020-12-27 08:00:00,650.95,654.94,640.52,647.83,308416.276
2020-12-27 10:00:00,647.81,651.41,625.0,639.0,433338.661
2020-12-27 12:00:00,639.0,649.43,627.0,649.1,425724.902
2020-12-27 14:00:00,649.26,701.19,647.33,699.83,1601120.74
2020-12-27 16:00:00,699.89,718.75,684.0,691.52,1150076.159
2020-12-27 18:00:00,691.53,708.84,687.56,706.71,345568.519
2020-12-27 20:00:00,706.7,706.73,660.51,679.3,860210.079
2020-12-27 22:00:00,679.37,698.5,677.6,685.97,333177.267
2020-12-28 00:00:00,685.97,721.0,681.91,707.75,679820.178
2020-12-28 02:00:00,707.85,710.6,697.02,704.71,292217.007
2020-12-28 04:00:00,704.71,715.27,698.7,714.83,290432.777
2020-12-28 06:00:00,714.82,739.9,707.3,733.79,621348.427
2020-12-28 08:00:00,733.9,743.6,725.3,734.19,649606.398
2020-12-28 10:00:00,734.18,736.65,721.2,733.16,432115.743
2020-12-28 12:00:00,733.17,736.88,716.11,728.01,484955.018
2020-12-28 14:00:00,728.01,741.87,726.19,729.97,418656.546
2020-12-28 16:00:00,729.97,747.9,726.82,740.04,475688.773
2020-12-28 18:00:00,740.04,749.5,736.6,745.19,338026.498
2020-12-28 20:00:00,745.2,748.47,726.12,728.87,422994.914
2020-12-28 22:00:00,728.86,736.06,715.22,731.07,349391.727
2020-12-29 00:00:00,731.06,742.0,707.7,718.98,517063.295
2020-12-29 02:00:00,718.98,724.35,700.67,700.94,342139.855
2020-12-29 04:00:00,701.1,708.57,690.1,708.2,625551.103
2020-12-29 06:00:00,708.2,713.99,703.0,710.77,286881.777
2020-12-29 08:00:00,710.77,729.44,710.61,723.27,345993.062
2020-12-29 10:00:00,723.28,735.99,720.62,732.58,416514.748
2020-12-29 12:00:00,732.58,741.18,726.17,730.64,345204.485
2020-12-29 14:00:00,730.7,732.07,714.72,720.05,370093.462
2020-12-29 16:00:00,720.03,722.0,705.66,721.48,436921.784
2020-12-29 18:00:00,721.51,733.0,720.01,731.3,203357.532
2020-12-29 20:00:00,731.22,732.97,722.03,726.24,202760.324
2020-12-29 22:00:00,726.23,738.46,724.62,733.45,168560.289
2020-12-30 00:00:00,733.45,749.4,732.98,739.17,360107.121
2020-12-30 02:00:00,739.21,744.49,732.0,735.52,267215.829
2020-12-30 04:00:00,735.48,737.9,725.55,732.36,208294.643
2020-12-30 06:00:00,732.33,744.99,729.51,734.19,291053.614
2020-12-30 08:00:00,734.2,738.46,717.52,726.8,393743.436
2020-12-30 10:00:00,726.79,734.7,721.67,726.15,235325.858
2020-12-30 12:00:00,726.19,730.36,720.0,725.85,200318.215
2020-12-30 14:00:00,725.84,737.31,725.45,734.72,201262.195
2020-12-30 16:00:00,734.71,739.46,728.1,736.97,226215.354
2020-12-30 18:00:00,736.97,760.76,733.5,754.67,511429.65
2020-12-30 20:00:00,754.6,756.94,741.21,748.5,287232.465
2020-12-30 22:00:00,748.49,755.41,743.0,753.04,166685.122
2020-12-31 00:00:00,753.05,757.0,727.53,738.02,402152.932
2020-12-31 02:00:00,737.96,744.76,735.29,743.48,151217.407
2020-12-31 04:00:00,743.44,747.8,737.08,741.98,174901.101
2020-12-31 06:00:00,741.97,757.0,740.91,750.77,274018.578
2020-12-31 08:00:00,750.77,751.0,737.0,747.26,285857.839
2020-12-31 10:00:00,747.22,754.3,745.56,745.92,166460.659
2020-12-31 12:00:00,745.98,748.56,721.75,734.28,531810.357
2020-12-31 14:00:00,734.29,739.2,724.42,736.18,243834.522
2020-12-31 16:00:00,736.26,743.73,725.62,737.97,304582.111
2020-12-31 18:00:00,737.98,742.82,736.1,739.53,116931.931
2020-12-31 20:00:00,739.53,746.3,737.31,738.79,120535.669
2020-12-31 22:00:00,738.85,743.12,732.64,737.19,104453.087
2021-01-01 00:00:00,737.18,750.4,730.0,749.33,262176.588
2021-01-01 02:00:00,749.37,750.4,743.23,745.88,118815.237
2021-01-01 04:00:00,745.9,748.04,740.41,741.61,99214.614
2021-01-01 06:00:00,741.73,744.09,735.1,738.18,129402.994
2021-01-01 08:00:00,738.18,739.55,725.59,734.38,212842.513
2021-01-01 10:00:00,734.38,742.9,733.81,739.88,114559.424
2021-01-01 12:00:00,739.89,744.61,732.86,741.06,243948.986
2021-01-01 14:00:00,741.08,743.83,734.13,736.06,139913.046
2021-01-01 16:00:00,736.11,738.43,727.5,729.02,147800.661
2021-01-01 18:00:00,728.8,732.8,714.55,725.68,298401.528
2021-01-01 20:00:00,725.69,731.56,722.88,728.89,112947.569
2021-01-01 22:00:00,728.89,732.86,726.6,729.77,72268.09
2021-01-02 00:00:00,729.7,732.57,715.6,730.2,301296.924
2021-01-02 02:00:00,730.19,735.38,729.55,731.42,123998.852
2021-01-02 04:00:00,731.44,734.16,727.05,732.84,104315.814
2021-01-02 06:00:00,732.84,741.7,731.28,735.82,199659.409
2021-01-02 08:00:00,735.76,739.43,723.25,726.31,213037.326
2021-01-02 10:00:00,726.29,734.85,724.0,730.5,125306.284
2021-01-02 12:00:00,730.47,774.81,729.31,772.35,849673.175
2021-01-02 14:00:00,772.43,772.85,755.0,769.57,390025.431
2021-01-02 16:00:00,769.57,786.9,765.49,780.11,695761.937
2021-01-02 18:00:00,780.03,788.71,772.75,785.41,298857.618
2021-01-02 20:00:00,785.4,786.2,754.69,769.73,678592.123
2021-01-02 22:00:00,769.78,778.21,763.46,775.02,195983.688
2021-01-03 00:00:00,775.04,779.55,771.37,777.5,183815.2
2021-01-03 02:00:00,777.49,782.37,771.94,773.22,126192.313
2021-01-03 04:00:00,773.22,792.0,769.19,787.48,346046.555
2021-01-03 06:00:00,787.44,807.44,784.32,801.05,440014.376
2021-01-03 08:00:00,800.99,827.04,792.45,819.93,540739.38
2021-01-03 10:00:00,819.76,834.0,817.5,830.97,434960.893
2021-01-03 12:00:00,830.97,891.82,827.62,876.67,870713.483
2021-01-03 14:00:00,876.67,926.62,866.0,919.75,1769593.519
2021-01-03 16:00:00,919.97,985.79,919.82,939.94,1968020.122
2021-01-03 18:00:00,939.94,946.88,894.21,923.78,885520.51
2021-01-03 20:00:00,923.67,968.48,921.65,952.01,737906.991
2021-01-03 22:00:00,952.16,1022.51,947.0,980.24,1306744.46
2021-01-04 00:00:00,980.23,998.0,953.91,969.63,652068.739
2021-01-04 02:00:00,969.76,1030.0,964.47,1025.0,549297.25
2021-01-04 04:00:00,1025.04,1098.8,1015.12,1086.44,1028743.22
2021-01-04 06:00:00,1086.48,1173.94,1031.0,1052.32,2059791.459
2021-01-04 08:00:00,1052.05,1085.65,914.45,970.65,1895209.086
2021-01-04 10:00:00,970.65,986.0,890.0,977.12,1398086.845
2021-01-04 12:00:00,977.08,1031.7,956.03,1013.6,1130724.857
2021-01-04 14:00:00,1013.8,1059.28,1002.36,1041.19,988206.484
2021-01-04 16:00:00,1041.09,1050.18,983.42,1000.96,1012508.692
2021-01-04 18:00:00,1000.95,1050.0,1000.12,1044.41,438024.463
2021-01-04 20:00:00,1044.28,1052.04,993.02,1007.42,539213.478
2021-01-04 22:00:00,1007.42,1049.0,1001.95,1043.11,365786.494
